;meta[language=en]
; id      |key(hex)|key(str)| text
2116943316||item_name_recipe_for_decoction_10|Manuscript page: Insectoid decoction
2116943317||item_name_vitriol_pure|Vitriol Essence
2116943318||item_name_rebis_pure|Rebis Essence
2116943319||item_name_aether_pure|Aether Essence
2116943320||item_name_quebrith_pure|Quebrith Essence
2116943321||item_name_hydragenum_pure|Hydragenum Essence
2116943322||item_name_vermilion_pure|Vermilion Essence
2116943323||W3EE_DecoctionActive|Decoction already active.
2116943324||item_name_tiara_1|Tiara
2116943325||item_name_tiara_2|Enhanced Tiara
2116943326||item_name_tiara_3|Superior Tiara
2116943327||item_desc_tiara_1|Negates stagger from and decreases damage taken through partial counters and parries.
2116943328||item_desc_tiara_2|Negates stagger from and decreases damage taken through partial counters and parries. Extended duration.
2116943329||item_desc_tiara_3|Negates stagger from and decreases damage taken through partial counters and parries. Extended duration.
2116943330||item_name_recipe_tiara|Manuscript page: Tiara
2116943331||attribute_name_damage_negation_defense|Damage reduction through blocks
2116943332||effect_TiaraEffect|Tiara
2116943333||W3EE_QuickInv|Quick inventory
2116943334|e8589f5d||Can be used to enhance archetype mutagens or create mutagen decoctions.
2116943335|4a68aaf8||Can be used to enhance archetype mutagens or create mutagen decoctions.
2116943336|7e90e26b||Can be used to enhance archetype mutagens or create mutagen decoctions.
2116943337|0ff5fe11||Tissue Resilience
2116943338||SkillTissueResilience|Grants a $I$% chance to keep archetype mutagens when brewing decoctions.
2116943339||W3EE_addons|Addons
2116943340||item_desc_golden_oriole_1|Hastens the reduction of poison stacks.
2116943341||item_desc_golden_oriole_2|Hastens the reduction of poison stacks. Enhanced effect. Extended Duration.
2116943342||item_desc_golden_oriole_3|Hastens the reduction of poison stacks. Greatly enhanced effect. Extended Duration.
2116943343||W3EE_SignInstantCast|Combat - Instant Sign Casting
2116943344||W3EE_FastAttackSkill|Allows you to perform fast attacks with either weapon.<br>Fast attacks have no inherent armor piercing but are a prime choice for inflicting injuries, crippling opponents and inflicting status effects quickly.
2116943345||W3EE_StrongAttackSkill|Allows you to perform strong attacks with either weapon.<br>Strong attacks deal more damage than fast ones and have $I$% innate armor piercing. They are effective against opponents with tough hides or shells or against opponents wearing armor.
2116943346||W3EE_DefenseSkill|Defensive techniques, allowing you to dodge, parry and counter opponents.
2116943347||Master_Heft|Heavy
2116943348||Master_CrushBlocks|Crushing
2116943349||Master_Conserve|Conserving
2116943350||Master_Needle|Accurate
2116943351||Master_Calculated|Calculated
2116943352||Master_Cavalry|Knight's
2116943353||Master_Butcher|Butcher's
2116943354||Master_Light|Light
2116943355||Magical_Ram|Ramming
2116943356||Magical_Needle|Accurate
2116943357||Magical_Precision|Precise
2116943358||Magical_Sting|Stinging
2116943359||Magical_Celerity|Fast
2116943360||Magical_CleanSlice|Wild
2116943361||Magical_Crush|Overpowering
2116943362||Magical_Spellslinger|Spellsword's
2116943363||Magical_StrongCrits|Savage
2116943364||Magical_Cleave|Cleaving
2116943365||attribute_name_damage_from_behind_off|Flanking attack power
2116943366||attribute_name_damage_from_behind_def|Flanking damage reduction
2116943367||attribute_name_carryweight_bonus|Extra carryweight
2116943368||attribute_name_movement_stamina_efficiency|Movement stamina efficiency
2116943369||Master_Armor_Light_ExtraPockets|Pocketed
2116943370||Master_Armor_Medium_ExtraPockets|Pocketed
2116943371||Master_Armor_Heavy_ExtraPockets|Pocketed
2116943372||Magical_Armor_Light_ThickPadding|Padded
2116943373||Magical_Armor_Medium_ThickPadding|Padded
2116943374||Magical_Armor_Heavy_ThickPadding|Padded
2116943375||Master_Armor_Light_Lightweight|Light
2116943376||Master_Armor_Medium_Lightweight|Light
2116943377||Master_Armor_Heavy_Lightweight|Light
2116943378||Master_Armor_Light_Hefted|Heavy
2116943379||Master_Armor_Medium_Hefted|Heavy
2116943380||Master_Armor_Heavy_Hefted|Heavy
2116943381||Master_Armor_Light_Warding|Warding
2116943382||Master_Armor_Medium_Warding|Warding
2116943383||Master_Armor_Heavy_Warding|Warding
2116943384||Magical_Armor_Light_Stalwart|Stalwart
2116943385||Magical_Armor_Medium_Stalwart|Stalwart
2116943386||Magical_Armor_Heavy_Stalwart|Stalwart
2116943387||Master_Armor_Light_Tenacious|Tenacious
2116943388||Master_Armor_Medium_Tenacious|Tenacious
2116943389||Master_Armor_Heavy_Tenacious|Tenacious
2116943390||Master_Armor_Light_Ferocious|Ferocious
2116943391||Master_Armor_Medium_Ferocious|Ferocious
2116943392||Master_Armor_Heavy_Ferocious|Ferocious
2116943393||Magical_Armor_Light_Eager|Eager
2116943394||Magical_Armor_Medium_Eager|Eager
2116943395||Magical_Armor_Heavy_Eager|Eager
2116943396||Magical_Armor_Light_WellFitted|Well-Fitted
2116943397||Magical_Armor_Medium_WellFitted|Well-Fitted
2116943398||Magical_Armor_Heavy_WellFitted|Well-Fitted
2116943399||Magical_Armor_Light_WellTempered|Well-Tempered
2116943400||Magical_Armor_Medium_WellTempered|Well-Tempered
2116943401||Magical_Armor_Heavy_WellTempered|Well-Tempered
2116943402||Master_Armor_Light_Fragrant|Fragrant
2116943403||Master_Armor_Medium_Fragrant|Fragrant
2116943404||Master_Armor_Heavy_Fragrant|Fragrant
2116943405||Master_Armor_Light_TightlyFitted|Tightly Fitted
2116943406||Master_Armor_Medium_TightlyFitted|Tightly Fitted
2116943407||Master_Armor_Heavy_TightlyFitted|Tightly Fitted
2116943408||Magical_Armor_Light_Trickster|Trickster's
2116943409||Magical_Armor_Medium_Trickster|Trickster's
2116943410||Magical_Armor_Heavy_Trickster|Trickster's
2116943411||Magical_Armor_Light_Noble|Noble's
2116943412||Magical_Armor_Medium_Noble|Noble's
2116943413||Magical_Armor_Heavy_Noble|Noble's
2116943414||Magical_Gloves_Light_Assassin|Assassin's
2116943415||Magical_Gloves_Medium_Assassin|Assassin's
2116943416||Magical_Gloves_Heavy_Assassin|Assassin's
2116943417||Magical_Gloves_Light_Mage|Mage's
2116943418||Magical_Gloves_Medium_Mage|Mage's
2116943419||Magical_Gloves_Heavy_Mage|Mage's
2116943420||Magical_Gloves_Light_Swordmaster|Swordmaster's
2116943421||Magical_Gloves_Medium_Swordmaster|Swordmaster's
2116943422||Magical_Gloves_Heavy_Swordmaster|Swordmaster's
2116943423||Master_Gloves_Light_Warding|Warding
2116943424||Master_Gloves_Medium_Warding|Warding
2116943425||Master_Gloves_Heavy_Warding|Warding
2116943426||Master_Gloves_Light_Tenacious|Tenacious
2116943427||Master_Gloves_Medium_Tenacious|Tenacious
2116943428||Master_Gloves_Heavy_Tenacious|Tenacious
2116943429||Master_Gloves_Light_Ferocious|Ferocious
2116943430||Master_Gloves_Medium_Ferocious|Ferocious
2116943431||Master_Gloves_Heavy_Ferocious|Ferocious
2116943432||Magical_Gloves_Light_WellFitted|Well-Fitted
2116943433||Magical_Gloves_Medium_WellFitted|Well-Fitted
2116943434||Magical_Gloves_Heavy_WellFitted|Well-Fitted
2116943435||Magical_Gloves_Light_WellTempered|Well-Tempered
2116943436||Magical_Gloves_Medium_WellTempered|Well-Tempered
2116943437||Magical_Gloves_Heavy_WellTempered|Well-Tempered
2116943438||Master_Gloves_Light_Fragrant|Fragrant
2116943439||Master_Gloves_Medium_Fragrant|Fragrant
2116943440||Master_Gloves_Heavy_Fragrant|Fragrant
2116943441||Master_Gloves_Light_TightlyFitted|Tightly-Fitted
2116943442||Master_Gloves_Medium_TightlyFitted|Tightly-Fitted
2116943443||Master_Gloves_Heavy_TightlyFitted|Tightly-Fitted
2116943444||Magical_Gloves_Light_Trickster|Trickster's
2116943445||Magical_Gloves_Medium_Trickster|Trickster's
2116943446||Magical_Gloves_Heavy_Trickster|Trickster's
2116943447||Magical_Gloves_Light_Noble|Noble's
2116943448||Magical_Gloves_Medium_Noble|Noble's
2116943449||Magical_Gloves_Heavy_Noble|Noble's
2116943450||Magical_Boots_Light_Nimble|Nimble
2116943451||Magical_Boots_Medium_Nimble|Nimble
2116943452||Magical_Boots_Heavy_Nimble|Nimble
2116943453||Magical_Boots_Light_Endurance|Endurance
2116943454||Magical_Boots_Medium_Endurance|Endurance
2116943455||Magical_Boots_Heavy_Endurance|Endurance
2116943456||Master_Boots_Light_Hefted|Heavy
2116943457||Master_Boots_Medium_Hefted|Heavy
2116943458||Master_Boots_Heavy_Hefted|Heavy
2116943459||Master_Boots_Light_Warding|Warding
2116943460||Master_Boots_Medium_Warding|Warding
2116943461||Master_Boots_Heavy_Warding|Warding
2116943462||Magical_Boots_Light_Eager|Eager
2116943463||Magical_Boots_Medium_Eager|Eager
2116943464||Magical_Boots_Heavy_Eager|Eager
2116943465||Magical_Boots_Light_WellFitted|Well-Fitted
2116943466||Magical_Boots_Medium_WellFitted|Well-Fitted
2116943467||Magical_Boots_Heavy_WellFitted|Well-Fitted
2116943468||Magical_Boots_Light_WellTempered|Well-Tempered
2116943469||Magical_Boots_Medium_WellTempered|Well-Tempered
2116943470||Magical_Boots_Heavy_WellTempered|Well-Tempered
2116943471||Master_Boots_Light_Fragrant|Fragrant
2116943472||Master_Boots_Medium_Fragrant|Fragrant
2116943473||Master_Boots_Heavy_Fragrant|Fragrant
2116943474||Master_Boots_Light_TightlyFitted|Tightly-Fitted
2116943475||Master_Boots_Medium_TightlyFitted|Tightly-Fitted
2116943476||Master_Boots_Heavy_TightlyFitted|Tightly-Fitted
2116943477||Magical_Boots_Light_Trickster|Trickster's
2116943478||Magical_Boots_Medium_Trickster|Trickster's
2116943479||Magical_Boots_Heavy_Trickster|Trickster's
2116943480||Magical_Boots_Light_Noble|Noble's
2116943481||Magical_Boots_Medium_Noble|Noble's
2116943482||Magical_Boots_Heavy_Noble|Noble's
2116943483||Master_Pants_Light_Warding|Warding
2116943484||Master_Pants_Medium_Warding|Warding
2116943485||Master_Pants_Heavy_Warding|Warding
2116943486||Magical_Pants_Light_ThickPadding|Padded
2116943487||Magical_Pants_Medium_ThickPadding|Padded
2116943488||Magical_Pants_Heavy_ThickPadding|Padded
2116943489||Magical_Pants_Light_Stalwart|Stalwart
2116943490||Magical_Pants_Medium_Stalwart|Stalwart
2116943491||Magical_Pants_Heavy_Stalwart|Stalwart
2116943492||Master_Pants_Light_Tenacious|Tenacious
2116943493||Master_Pants_Medium_Tenacious|Tenacious
2116943494||Master_Pants_Heavy_Tenacious|Tenacious
2116943495||Magical_Pants_Light_Eager|Eager
2116943496||Magical_Pants_Medium_Eager|Eager
2116943497||Magical_Pants_Heavy_Eager|Eager
2116943498||Magical_Pants_Light_WellFitted|Well-Fitted
2116943499||Magical_Pants_Medium_WellFitted|Well-Fitted
2116943500||Magical_Pants_Heavy_WellFitted|Well-Fitted
2116943501||Magical_Pants_Light_WellTempered|Well-Tempered
2116943502||Magical_Pants_Medium_WellTempered|Well-Tempered
2116943503||Magical_Pants_Heavy_WellTempered|Well-Tempered
2116943504||Master_Pants_Light_Fragrant|Fragrant
2116943505||Master_Pants_Medium_Fragrant|Fragrant
2116943506||Master_Pants_Heavy_Fragrant|Fragrant
2116943507||Master_Pants_Light_TightlyFitted|Tightly-Fitted
2116943508||Master_Pants_Medium_TightlyFitted|Tightly-Fitted
2116943509||Master_Pants_Heavy_TightlyFitted|Tightly-Fitted
2116943510||Magical_Pants_Light_Trickster|Trickster's
2116943511||Magical_Pants_Medium_Trickster|Trickster's
2116943512||Magical_Pants_Heavy_Trickster|Trickster's
2116943513||Magical_Pants_Light_Noble|Noble's
2116943514||Magical_Pants_Medium_Noble|Noble's
2116943515||Magical_Pants_Heavy_Noble|Noble's
2116943516||W3EE_HorseTooFar|Horse is out of range.
2116943517||item_name_silver_oil_2|Enhanced argentia oil
2116943518||item_name_silver_oil_3|Superior argentia oil
2116943519||keybind_pausegame|General - Pause Game
2116943520||keybind_forward|Movement - Forward
2116943521||keybind_backward|Movement - Backward
2116943522||keybind_left|Movement - Left
2116943523||keybind_right|Movement - Right
2116943524||keybind_sprint|Movement - Sprint
2116943525||keybind_sprinttoggle|Movement - Sprint Toggle
2116943526||keybind_walktoggle|Movement - Walk Toggle
2116943527||keybind_modifyspeed|Movement - Increase / Decrease Speed
2116943528||keybind_jump|Movement - Jump
2116943529||keybind_lockon|Camera - Lock On
2116943530||keybind_fastattack|Combat - Fast Attack
2116943531||keybind_strongattack|Combat - Strong Attack
2116943532||keybind_longdist|Combat - Long Distance Modifier
2116943533||keybind_mediumdist|Combat - Medium Distance Modifier
2116943534||keybind_parrycounter|Combat - Parry / Counter
2116943535||keybind_dodge|Combat - Dodge
2116943536||keybind_roll|Combat - Roll
2116943537||keybind_quickaccess|Combat - Use Quick Access Item
2116943538||keybind_focus|Utility - Witcher Senses
2116943539||keybind_nightsight|Utility - Night Sight
2116943540||keybind_callhorse|Horse - Call Horse
2116943541||keybind_gallopcanter|Horse - Gallop / Canter
2116943542||keybind_dismount|Horse - Dismount
2116943543||keybind_stophorse|Horse - Stop Horse
2116943544||keybind_surface|Swimming - Surface
2116943545||keybind_dive|Swimming - Dive
2116943546||keybind_radialmenu|HUD - Radial Menu
2116943547||keybind_slot1|Hotkeys - Consumable Slot 1
2116943548||keybind_slot2|Hotkeys - Consumable Slot 2
2116943549||keybind_slot3|Hotkeys - Consumable Slot 3
2116943550||keybind_slot4|Hotkeys - Consumable Slot 4
2116943551||keybind_drawsteel|Hotkeys - Draw Steel Sword
2116943552||keybind_drawsilver|Hotkeys - Draw Silver Sword
2116943553||keybind_aard|Hotkeys - Cast / Select Aard
2116943554||keybind_igni|Hotkeys - Cast / Select Igni
2116943555||keybind_yrden|Hotkeys - Cast / Select Yrden
2116943556||keybind_quen|Hotkeys - Cast / Select Quen
2116943557||keybind_axii|Hotkeys - Cast / Select Axii
2116943558||keybind_togglehud|HUD - Toggle HUD
2116943559||keybind_togglemarkers|HUD - Toggle 3D Markers
